Id,Event,Venue,DateTime
371b549e-ff50-469d-a899-2397d30db93d,5 Seconds of Summer,Xfinity Center - MA,8/28/2015 7:30:00 PM 
35778e7f-489c-407c-a1de-d2760cc744e8,Anderson Cooper,Wang Theatre,3/21/2015 8:00:00 PM 
cb9855d3-62f6-4b45-a0f9-76452c97f5c3,Ariana Grande,DCU Center (End Stage),3/15/2015 7:30:00 PM 
393f888e-ab00-49be-ab6d-a9036052358c,Barry Manilow,TD Garden (End Stage),6/16/2015 7:30:00 PM 
f824e69d-80ab-448a-afa5-6770968d1858,Bette Midler,TD Garden (End Stage),6/12/2015 8:00:00 PM 
b8d7df06-0b48-4840-908d-707028eeba1b,Bill Burr ,Wilbur Theatre (End Stage with Reserved Tables),5/14/2015 9:45:00 PM 
eeebcf92-eabe-4f51-9ce4-4d0ae6e8646e,Bill Burr (10pm),Wilbur Theatre (End Stage),5/15/2015 10:00:00 PM 
cf40e007-aecd-4c6f-a41a-0388f04f8377,Bill Burr (7:15PM),Wilbur Theatre (End Stage),5/13/2015 7:15:00 PM 
0d42a28e-84d6-4eab-993d-159ccdff66f2,Bill Burr (7:15PM),Wilbur Theatre (End Stage),5/14/2015 7:15:00 PM 
374ef8ec-214e-4c7b-8fad-227569bd3c82,Bill Burr (9:45 pm),Wilbur Theatre (End Stage),5/9/2015 9:45:00 PM 
0a104018-19be-43d9-8431-9fe85a4b69ee,Above and Beyond,House of Blues Boston,2/19/2015 7:00:00 PM 
bc28ab43-d81c-424a-bf5a-fe5ca7de8e06,Bill Burr (7:15PM),Wilbur Theatre (End Stage),5/11/2015 7:15:00 PM 
1729d00e-15cd-44fe-b870-82678353e3d8,Bill Burr (7:15PM),Wilbur Theatre (End Stage),5/12/2015 7:15:00 PM 
105953e0-b38c-4768-9326-e00db52a49e8,Billy Joel,Fenway Park (Concert),7/16/2015 6:30:00 PM 
329ab8e0-86f6-4b8c-8545-acdf21b29912,Blackberry Smoke,House of Blues Boston,3/27/2015 8:00:00 PM 
ba93b5ed-b852-479d-87a3-882d8c68e97d,Blue Man Group,Charles Playhouse,2/6/2015 7:30:00 PM 
85a91929-9f21-42a4-8e71-f602688cd800,Blue Man Group,Charles Playhouse,2/7/2015 5:00:00 PM 
9c779aa3-d947-4655-beef-fb63b2b30c44,Blue Man Group,Charles Playhouse,2/7/2015 8:00:00 PM 
a7183039-6423-4411-a3ff-db2f8bf81527,Blue Man Group,Charles Playhouse,2/8/2015 2:00:00 PM 
6cf947af-a7ef-411c-b15c-dc0e108df73d,Blue Man Group,Charles Playhouse,2/8/2015 5:00:00 PM 
acf29c7b-0861-4e1a-866c-552cde1fd9d5,Blue Man Group,Charles Playhouse,2/14/2015 11:00:00 AM 
55865131-cce6-4932-b6af-43608591a4d3,Blue Man Group,Charles Playhouse,2/15/2015 2:00:00 PM 
efa995f9-23f5-4673-b5a2-c32590dc6125,Blue Man Group,Charles Playhouse,2/20/2015 1:30:00 PM 
f1cb34ae-1009-43bf-8bda-7ff88e6d87c8,Blue Man Group,Charles Playhouse,2/20/2015 7:30:00 PM 
2d7efd9b-cd05-4d98-be6f-7c7c96f72a2f,Blue Man Group,Charles Playhouse,2/21/2015 2:00:00 PM 
92a17281-681f-47e9-85ed-7b7ea7cab447,Blue Man Group,Charles Playhouse,2/22/2015 5:00:00 PM 
0b86e50d-43fe-440e-852f-620d7ba82b86,Blue Man Group,Charles Playhouse,2/27/2015 7:30:00 PM 
5d617852-6563-49e8-bf03-e996fdab5721,Blue Man Group,Charles Playhouse,2/28/2015 2:00:00 PM 
cc2e1ed9-4a30-4a94-a1f9-a2c2567292e7,Blue Man Group,Charles Playhouse,2/28/2015 5:00:00 PM 
6d43bc43-6198-42d2-871a-3d6cd8ba5647,Blue Man Group,Charles Playhouse,2/28/2015 8:00:00 PM 
204d1deb-79d8-40d7-aed6-8b59426dc772,Blue Man Group,Charles Playhouse,2/16/2015 4:30:00 PM 
79fe6607-876a-48b5-a545-6867fea6bdae,Blue Man Group,Charles Playhouse,2/18/2015 1:30:00 PM 
1646d014-f334-4fc0-981a-e764c32579cd,Blue Man Group,Charles Playhouse,2/18/2015 4:30:00 PM 
1bcafbc3-664a-4b85-ae8c-3542245219f2,Blue Man Group,Charles Playhouse,2/19/2015 1:30:00 PM 
a1b206e0-fc62-4794-a450-aaa3592386e2,Blue Man Group,Charles Playhouse,2/21/2015 11:00:00 AM 
5771d1be-f7d2-4763-a0d4-25969f22314d,Blue Man Group,Charles Playhouse,2/22/2015 2:00:00 PM 
bf34d27a-0567-4ee9-9a35-55eca39c6288,Blue Man Group,Charles Playhouse,2/26/2015 7:30:00 PM 
a122b3ee-ed83-4679-82c3-c517cff84335,Blue Man Group,Charles Playhouse,3/8/2015 2:00:00 PM 
9c6e54eb-abc1-45db-9f9d-3f2ab04cef8c,Blue Man Group,Charles Playhouse,3/12/2015 7:30:00 PM 
813eb78e-9d1a-4f4c-af23-fb8768c1b301,Blue Man Group,Charles Playhouse,3/13/2015 7:30:00 PM 
19ee5b21-8b12-4ca6-9570-d0afcf81d981,Blue Man Group,Charles Playhouse,3/21/2015 11:00:00 AM 
f9403e9f-7a18-4f59-a170-8517a89e20d9,Blue Man Group,Charles Playhouse,3/21/2015 2:00:00 PM 
237e4608-23aa-4524-b5bc-fd418fcfcd4a,Blue Man Group,Charles Playhouse,3/21/2015 5:00:00 PM 
61fe1ff3-3dd1-4cc8-8ad8-30af71b58835,Blue Man Group,Charles Playhouse,3/21/2015 8:00:00 PM 
4eb0e5bd-b6fd-4265-a9e7-a35c5e1cb2b2,Blue Man Group,Charles Playhouse,3/22/2015 2:00:00 PM 
86f73a69-2221-4f57-ae85-37b290bdb851,Blue Man Group,Charles Playhouse,3/26/2015 7:30:00 PM 
e9a5997a-564f-42d5-ada1-48ae4e929831,Blue Man Group,Charles Playhouse,3/28/2015 2:00:00 PM 
91bd7a57-be35-4c18-83e1-494c21d9049a,Blue Man Group,Charles Playhouse,3/28/2015 5:00:00 PM 
23541df6-faea-42fb-9b02-ffa80b0b713a,Blue Man Group,Charles Playhouse,3/29/2015 2:00:00 PM 
fde3ee3f-44ff-40af-bb9b-dadc68279ecc,Blue Man Group,Charles Playhouse,4/1/2015 7:30:00 PM 
2a5fe808-5363-4e76-bab5-96e301847d14,Blue Man Group,Charles Playhouse,4/3/2015 7:30:00 PM 
6ade625d-4f2b-4f1a-81f2-d50731ab47b1,Audra McDonald,Boston Symphony Hall,3/1/2015 5:00:00 PM 
84011470-f130-4186-af36-ef3b54513e8a,Bill Burr,Wilbur Theatre (End Stage),5/13/2015 9:45:00 PM 
3c69d6b5-a98c-47f6-9d91-e1d8be52892f,A Prairie Home Companion with Garrison Keillor,Koussevitzky Music Shed at Tanglewood,6/27/2015 5:45:00 PM 
a0f3d680-2f7b-41e0-88ba-8cd1a5019d89,Blue Man Group,Charles Playhouse,2/7/2015 11:00:00 AM 
8bbd4c34-ebac-4fc5-b630-daa0c3604ab8,Blue Man Group,Charles Playhouse,2/8/2015 8:00:00 PM 
6c9c460c-2c9f-4960-a73c-a17e7b9bf8bd,Blue Man Group,Charles Playhouse,2/13/2015 7:30:00 PM 
2336f71c-318b-4311-8fff-f610bd42bf84,Blue Man Group,Charles Playhouse,2/14/2015 8:00:00 PM 
b50ea7d5-b87e-4368-8921-42e2b7b670f1,Blue Man Group,Charles Playhouse,3/1/2015 2:00:00 PM 
24b9c7f7-acfd-40e4-87b0-971dd41d582b,Blue Man Group,Charles Playhouse,3/1/2015 5:00:00 PM 
54a6e356-4a7f-4147-bdd0-e28744bae864,Blue Man Group,Charles Playhouse,3/14/2015 5:00:00 PM 
2243e710-99cc-470a-a378-1c503ac70fe6,Blue Man Group,Charles Playhouse,3/14/2015 8:00:00 PM 
cf7fe4bb-28c1-4483-9e7b-354a2a7b0bcb,Blue Man Group,Charles Playhouse,3/19/2015 7:30:00 PM 
0e8bd265-4e57-4ea2-bb31-f6e4c1c3c0f3,Blue Man Group,Charles Playhouse,3/28/2015 11:00:00 AM 
5fbcea14-a510-4752-a12c-9d973c67ce9b,Blue Man Group,Charles Playhouse,3/29/2015 5:00:00 PM 
b9ae6567-e3d2-49e3-9b99-368c49ddfe98,Blue Man Group,Charles Playhouse,4/4/2015 2:00:00 PM 
c88baff1-85e1-432a-bc39-c9613399b018,Blue Man Group,Charles Playhouse,4/4/2015 8:00:00 PM 
4f4d80c1-b47a-4d54-8041-5dd4b099dc94,Blue Man Group,Charles Playhouse,4/5/2015 5:00:00 PM 
d9d94d3a-2f42-4796-bf2e-2bc99d2245d3,Blue Man Group,Charles Playhouse,4/11/2015 2:00:00 PM 
33d63114-dc1b-49c2-8481-68da52e23d3f,Blue Man Group,Charles Playhouse,4/12/2015 2:00:00 PM 
cf2da30f-86b1-4812-bc04-55e5642ce83a,Blue Man Group,Charles Playhouse,4/16/2015 7:30:00 PM 
0e799067-14d6-42dc-87ad-6ba270250b5b,Blue Man Group,Charles Playhouse,4/18/2015 5:00:00 PM 
80b2a4d6-4f2c-4c2f-80f8-6d2d630c988b,Blue Man Group,Charles Playhouse,2/15/2015 5:00:00 PM 
ea566d8a-f2d6-436e-8be2-bbca7f24b2a5,Blue Man Group,Charles Playhouse,2/16/2015 1:30:00 PM 
1bb80798-be35-4391-ba9f-5c97c565a055,Blue Man Group,Charles Playhouse,2/17/2015 4:30:00 PM 
65536ae8-c5df-4a5f-ab00-b5818ea3c540,Blue Man Group,Charles Playhouse,2/21/2015 8:00:00 PM 
9d2fe73c-de48-4f71-983e-2bdef0e7c71e,Blue Man Group,Charles Playhouse,2/28/2015 11:00:00 AM 
38c56150-84e8-4e17-83a7-b087f793dfa4,Blue Man Group,Charles Playhouse,3/7/2015 5:00:00 PM 
7dd02922-1d75-468f-8e40-6240ec6b9a6d,Blue Man Group,Charles Playhouse,3/14/2015 11:00:00 AM 
27bbaa70-0221-4c43-9e40-5eeefb8eb3f0,Blue Man Group,Charles Playhouse,3/14/2015 2:00:00 PM 
10c8b9b8-6243-4fe7-abcc-e84db32c251c,Blue Man Group,Charles Playhouse,3/15/2015 5:00:00 PM 
e5eea5d8-5702-47e6-b9d8-19728cdae9cb,Blue Man Group,Charles Playhouse,3/20/2015 7:30:00 PM 
9c2cbc92-999c-4634-abe5-2fe64016b4a0,Blue Man Group,Charles Playhouse,4/10/2015 7:30:00 PM 
d33e388a-a16d-4ad0-8583-a87f08a4c793,Blue Man Group,Charles Playhouse,4/11/2015 5:00:00 PM 
144fb3c5-4c80-43d9-a444-918dd8b18fb3,Blue Man Group,Charles Playhouse,4/11/2015 8:00:00 PM 
951faff1-3eff-4d1d-80c6-f6bcc48442ef,Blue Man Group,Charles Playhouse,4/15/2015 7:30:00 PM 
df57bc06-4cd9-43b8-80e5-1d116db329fb,Blue Man Group,Charles Playhouse,4/17/2015 7:30:00 PM 
09127679-6e4a-4cd6-9d6c-46d2bfdf4521,Blue Man Group,Charles Playhouse,4/18/2015 8:00:00 PM 
6814e746-fc9f-4842-b5e0-12ab8461e7de,Blue Man Group,Charles Playhouse,4/19/2015 2:00:00 PM 
0e27c1b0-7791-4a6f-94d7-97a693b59bdd,Blue Man Group,Charles Playhouse,4/22/2015 1:30:00 PM 
31921c8b-5477-4715-89d9-31256c797140,Blue Man Group,Charles Playhouse,4/24/2015 1:30:00 PM 
eb78b067-9487-4b4c-a05a-efddcfaf0f55,Blue Man Group,Charles Playhouse,4/25/2015 11:00:00 AM 
c415d51a-de35-41de-98fd-32497792767a,Blue Man Group,Charles Playhouse,4/26/2015 5:00:00 PM 
99f34101-947b-415b-a140-e25162ef1fa2,Blue Man Group,Charles Playhouse,4/29/2015 7:30:00 PM 
7b86a4e0-ac8f-46d7-aafb-2321c66a8ae2,Blue Man Group,Charles Playhouse,5/2/2015 2:00:00 PM 
8d284dbf-bdc3-49d3-8321-f7f7588cf63a,Blue Man Group,Charles Playhouse,5/2/2015 8:00:00 PM 
9e7d4b8d-463c-43b6-b64b-75ad4863b518,Blue Man Group,Charles Playhouse,5/6/2015 7:30:00 PM 
a46aaa79-7e62-4b07-b92a-1be4f967346e,Blue Man Group,Charles Playhouse,5/10/2015 5:00:00 PM 
4b6d11ae-f5dc-44a8-b51e-7ac2885a65ee,Blue Man Group,Charles Playhouse,5/14/2015 7:30:00 PM 
84d49bb0-c807-4a0e-afb8-5edbbb99c838,Blue Man Group,Charles Playhouse,5/16/2015 2:00:00 PM 
bec40d4a-a0d5-4389-8458-f30da965e468,Bill Burr (9:45PM),Wilbur Theatre (End Stage),5/10/2015 9:45:00 PM 
fc4fbd48-c8ac-46a3-a2df-2fad74b7b049,Blue Man Group,Charles Playhouse,2/5/2015 7:30:00 PM 
3ef41ccf-2a1c-4c3e-85f1-97b153d65828,Blue Man Group,Charles Playhouse,2/7/2015 2:00:00 PM 
d49153d0-efcf-4b88-b88c-35c582b6080b,Blue Man Group,Charles Playhouse,2/12/2015 7:30:00 PM 
f01f5bed-c7bf-4d88-acaf-46297ef21491,Blue Man Group,Charles Playhouse,2/14/2015 2:00:00 PM 
6457c0ef-221b-4edd-9c38-40e87b635c93,Blue Man Group,Charles Playhouse,2/14/2015 5:00:00 PM 
0e32df48-7121-469c-a815-9d038f3c37e8,Blue Man Group,Charles Playhouse,2/19/2015 7:30:00 PM 
9aa97ac4-b081-4ea4-92eb-2c49d9339ada,Blue Man Group,Charles Playhouse,2/19/2015 4:30:00 PM 
7505d9ed-dc1f-4b23-b78b-8805e20b0109,Blue Man Group,Charles Playhouse,2/20/2015 4:30:00 PM 
bc5b70a7-72b7-4ec4-8190-0d118a97fb15,Blue Man Group,Charles Playhouse,3/6/2015 7:30:00 PM 
f012f5b4-e04b-4feb-ab0a-4b3bf689ff49,Blue Man Group,Charles Playhouse,3/7/2015 11:00:00 AM 
80adb383-fd9b-426e-9c1d-58ae8c097c2b,Blue Man Group,Charles Playhouse,3/7/2015 2:00:00 PM 
75f7251a-8085-4ba5-9fb7-1288c1646b85,Blue Man Group,Charles Playhouse,3/7/2015 8:00:00 PM 
23f25a47-af39-4f69-b7ca-37c8f89e0191,Blue Man Group,Charles Playhouse,3/15/2015 2:00:00 PM 
be0a3fcc-086b-47bc-acf0-89c1c687635e,Blue Man Group,Charles Playhouse,4/19/2015 5:00:00 PM 
cfb9edde-1716-45cf-afdb-c2b118d4aa84,Blue Man Group,Charles Playhouse,4/21/2015 4:30:00 PM 
cb3afa0d-79bd-414c-b74e-5e8694f401e9,Blue Man Group,Charles Playhouse,4/21/2015 7:30:00 PM 
177ffbf3-150b-49fd-b0c0-fc22c8b2ea8a,Blue Man Group,Charles Playhouse,4/23/2015 7:30:00 PM 
3a79f28a-e751-4b30-95da-aa0407bae87b,Blue Man Group,Charles Playhouse,4/25/2015 5:00:00 PM 
4347a4fe-2514-4484-b75b-44fb7e3c7345,Blue Man Group,Charles Playhouse,4/25/2015 8:00:00 PM 
9dcd4cf8-0b0f-4126-ac42-c4a6cda114f5,Blue Man Group,Charles Playhouse,5/7/2015 7:30:00 PM 
1a16289f-23ff-4e70-a259-b611d1d02aa9,Blue Man Group,Charles Playhouse,5/13/2015 7:30:00 PM 
b9c24433-eb11-4dd1-a041-bd5ae265c3f5,Blue Man Group,Charles Playhouse,5/16/2015 5:00:00 PM 
94e038e7-e60d-43be-9338-def88775a66e,Blue Man Group,Charles Playhouse,5/17/2015 5:00:00 PM 
5c63fb53-737f-46b8-97e9-5668c57be4f9,Blue Man Group,Charles Playhouse,5/19/2015 7:30:00 PM 
2f62c8d0-2781-4f22-a691-85f815fc0dc5,Blue Man Group,Charles Playhouse,5/20/2015 7:30:00 PM 
89a21c4f-9327-4592-8d72-e70995734fc5,Blue Man Group,Charles Playhouse,5/21/2015 7:30:00 PM 
9c5722bd-33a7-41c2-878d-08b4193103f5,Blue Man Group,Charles Playhouse,5/22/2015 7:30:00 PM 
ca20a54d-8efe-4059-86cc-96c1947c9c71,Blue Man Group,Charles Playhouse,5/23/2015 5:00:00 PM 
3cd1e4c5-1676-4fc5-b4bd-64cf5edbfc4e,Blue Man Group,Charles Playhouse,5/24/2015 5:00:00 PM 
d9dc02a6-aea2-4902-ad1b-26efeb26cd0d,Blue Man Group,Charles Playhouse,3/22/2015 5:00:00 PM 
7d95885e-64e8-49f1-9335-2aa7041038db,Blue Man Group,Charles Playhouse,3/27/2015 7:30:00 PM 
87c8ebce-f166-4e76-a4f2-31e54caff7d6,Blue Man Group,Charles Playhouse,4/2/2015 7:30:00 PM 
0b538b65-2b4b-4c2c-92d0-c8cb62e0584c,Blue Man Group,Charles Playhouse,4/24/2015 4:30:00 PM 
065738d1-c1d9-46fb-b0ce-b104be145940,Blue Man Group,Charles Playhouse,4/24/2015 7:30:00 PM 
70263915-8d75-44a3-9832-292f6b5e1592,Blue Man Group,Charles Playhouse,4/25/2015 2:00:00 PM 
197c99e3-df2a-4d58-abb2-b94364298328,Blue Man Group,Charles Playhouse,5/1/2015 7:30:00 PM 
3ef4888b-e1c1-4bfe-8d6d-9c87eccac829,Blue Man Group,Charles Playhouse,5/9/2015 8:00:00 PM 
860d0f2a-804a-4a0e-9982-05260440d555,Blue Man Group,Charles Playhouse,5/17/2015 2:00:00 PM 
217974c1-4cb3-4e8f-a9ca-fc88848a3972,Blue Man Group,Charles Playhouse,5/23/2015 8:00:00 PM 
781acc4c-def4-4339-8be2-376c8a636a85,Blue Man Group,Charles Playhouse,5/30/2015 2:00:00 PM 
995374ae-0cfb-4ba4-81ab-86789ad6d2c3,Blue Man Group,Charles Playhouse,6/4/2015 7:30:00 PM 
6b49e215-e5bf-40c6-8e38-924d43420e87,Blue Man Group,Charles Playhouse,6/5/2015 7:30:00 PM 
7b8fc70c-1748-4da1-a343-49a843409f27,Blue Man Group,Charles Playhouse,6/6/2015 2:00:00 PM 
dddef065-31c5-406d-8c0c-b42a38443449,Blue Man Group,Charles Playhouse,6/6/2015 5:00:00 PM 
26aed2f9-61f1-43ff-9209-ae9d16be4de7,Blue Man Group,Charles Playhouse,6/10/2015 7:30:00 PM 
d5df6cc8-be76-4b3c-af36-bb189beac8b8,Blue Man Group,Charles Playhouse,6/13/2015 2:00:00 PM 
3364e835-cfe1-4c2c-8387-53ce46d0f95d,Blue Man Group,Charles Playhouse,6/14/2015 2:00:00 PM 
91a2d4b1-b851-4e0f-915b-94ac0b71e1d7,Blue Man Group,Charles Playhouse,6/21/2015 2:00:00 PM 
9f7c05fe-3afc-4965-9b65-f5de82b1ea85,Blue Man Group,Charles Playhouse,6/26/2015 7:30:00 PM 
92b05343-6d9d-4ac2-9dd7-8e1b393b4865,Blue Man Group,Charles Playhouse,6/27/2015 5:00:00 PM 
02af6062-9ab2-40ed-83e8-87a3041f9daf,Boston Beanpot Tournament - Consolation/Championship Game,TD Garden (Hockey),2/9/2015 4:30:00 PM 
5ae0fd81-281c-47fa-9cf1-27ea4437fdc0,Blue Man Group,Charles Playhouse,2/21/2015 5:00:00 PM 
309777d2-96ee-4bb0-83ab-536510737d8e,Blue Man Group,Charles Playhouse,3/28/2015 8:00:00 PM 
d6858919-5e09-4995-95dc-7cef96aaaee9,Blue Man Group,Charles Playhouse,3/5/2015 7:30:00 PM 
c499a559-d818-46a8-982f-d271a05b9847,Blue Man Group,Charles Playhouse,3/8/2015 5:00:00 PM 
208e554c-fa44-4b87-aa71-2dcbc916e533,Blue Man Group,Charles Playhouse,4/8/2015 7:30:00 PM 
50716213-f1a3-402b-ba5b-8dbaca240963,Blue Man Group,Charles Playhouse,4/9/2015 7:30:00 PM 
cc9e34a5-247a-47a5-a600-92d78862d9b6,Blue Man Group,Charles Playhouse,4/5/2015 2:00:00 PM 
06d735d4-08d0-4bb6-9aad-36ec73e5a9ef,Blue Man Group,Charles Playhouse,4/12/2015 5:00:00 PM 
72d7469a-7e3b-43e6-ade8-c77bc9be36a1,Blue Man Group,Charles Playhouse,4/20/2015 4:30:00 PM 
21adb926-0911-4d55-b838-7ba9373100df,Blue Man Group,Charles Playhouse,4/22/2015 7:30:00 PM 
2d8e6166-e059-461d-a15b-1b0d2c24f380,Blue Man Group,Charles Playhouse,4/26/2015 2:00:00 PM 
cacabac9-b1c8-49f7-b785-04e1553f4d9d,Blue Man Group,Charles Playhouse,4/30/2015 7:30:00 PM 
25428714-28e4-4101-912a-f19a9a432052,Blue Man Group,Charles Playhouse,5/2/2015 5:00:00 PM 
e593a5f4-3b7f-4d43-8f08-f4a1fb14a8b3,Blue Man Group,Charles Playhouse,5/3/2015 5:00:00 PM 
17b23a53-0d42-47ec-9a7a-a86d396300fc,Blue Man Group,Charles Playhouse,5/9/2015 2:00:00 PM 
60e26894-252b-4310-b35c-b06657585851,Blue Man Group,Charles Playhouse,5/9/2015 5:00:00 PM 
0eb0cb28-0707-44f4-97ad-99b0528fc610,Blue Man Group,Charles Playhouse,5/10/2015 2:00:00 PM 
58d782a6-86dc-4fcf-9ba7-f99b1fba070b,Blue Man Group,Charles Playhouse,5/16/2015 8:00:00 PM 
78164115-727e-4665-899d-9856c1d3b37d,Blue Man Group,Charles Playhouse,5/12/2015 7:30:00 PM 
20275599-8908-407e-affe-6d2b766d4f0e,Blue Man Group,Charles Playhouse,5/24/2015 2:00:00 PM 
d297b0cf-015b-484f-b2b8-3b794d0daec6,Blue Man Group,Charles Playhouse,5/28/2015 7:30:00 PM 
090517ba-f630-414f-8d8c-a4425579623d,Blue Man Group,Charles Playhouse,5/30/2015 5:00:00 PM 
4751d878-5bd3-46e1-a7aa-2a91d906f65b,Blue Man Group,Charles Playhouse,5/31/2015 2:00:00 PM 
e01a0016-942a-496b-bab2-800ac93763f4,Blue Man Group,Charles Playhouse,6/6/2015 8:00:00 PM 
2d301b4e-e749-406c-805d-6e27fb02b7e8,Blue Man Group,Charles Playhouse,6/12/2015 7:30:00 PM 
16213a7d-dd50-4df0-8f72-de0b0ce0c63f,Blue Man Group,Charles Playhouse,6/13/2015 5:00:00 PM 
b11ead4b-e3bf-411e-9212-0a20c7a07550,Blue Man Group,Charles Playhouse,6/20/2015 5:00:00 PM 
8b7a2fbe-68c7-43aa-b102-8f31b2085dcb,Blue Man Group,Charles Playhouse,6/24/2015 7:30:00 PM 
f9e36386-580c-4859-855c-eb1d132c0420,Blue Man Group,Charles Playhouse,6/27/2015 2:00:00 PM 
5052effe-4c44-4ebe-a96a-9d8dcaf58dce,Boston Bruins vs Anaheim Ducks,TD Garden (Hockey),3/26/2015 7:00:00 PM 
1f3a87b0-af88-476a-830b-02d49f5fed49,Boston Bruins vs Arizona Coyotes,TD Garden (Hockey),2/28/2015 5:30:00 PM 
f53b15a2-f6b3-4372-ad77-31313fee8adc,Blue Man Group,Charles Playhouse,4/4/2015 5:00:00 PM 
b82941a7-6863-46e5-a13b-9f92ff2e8166,Blue Man Group,Charles Playhouse,4/18/2015 2:00:00 PM 
9b58af73-b575-4328-ae42-28a384364d62,Blue Man Group,Charles Playhouse,4/22/2015 4:30:00 PM 
f0ee4791-9c06-41e3-8b61-631718926f62,Blue Man Group,Charles Playhouse,5/3/2015 2:00:00 PM 
d548c8be-c7bc-46f2-a64f-fe525716b9c8,Blue Man Group,Charles Playhouse,5/15/2015 7:30:00 PM 
7564f7ce-2a39-437e-8a02-03a63e0d2046,Blue Man Group,Charles Playhouse,5/8/2015 7:30:00 PM 
c0c5250e-f94d-46dc-b8fd-360ee86219dd,Blue Man Group,Charles Playhouse,5/23/2015 2:00:00 PM 
9fbb3027-299c-4141-a2ea-ab4d79b5209e,Blue Man Group,Charles Playhouse,5/29/2015 7:30:00 PM 
86be3085-9f93-42e3-a502-196c7e6774c6,Blue Man Group,Charles Playhouse,5/31/2015 5:00:00 PM 
a9a34588-a195-44e0-88df-d2e8e560dac2,Blue Man Group,Charles Playhouse,6/2/2015 7:30:00 PM 
590dc5d7-0817-4660-9877-c67cda80f4bf,Blue Man Group,Charles Playhouse,6/3/2015 7:30:00 PM 
7055d632-4465-49df-8cbf-67611df6c4ce,Blue Man Group,Charles Playhouse,6/9/2015 7:30:00 PM 
aeeba2f0-73b6-4fc4-99df-a411e77a6cb4,Blue Man Group,Charles Playhouse,6/11/2015 7:30:00 PM 
e5648a70-40d6-414d-a411-02b48dced035,Blue Man Group,Charles Playhouse,6/13/2015 8:00:00 PM 
1c6c77ed-5fe9-4f9a-9412-0dc6c21db0df,Blue Man Group,Charles Playhouse,6/14/2015 5:00:00 PM 
007c3627-8b4a-4fb9-a160-cd9b96eb8d4a,Blue Man Group,Charles Playhouse,6/17/2015 7:30:00 PM 
56701516-eaf0-4332-b56d-3541d22e904c,Blue Man Group,Charles Playhouse,6/18/2015 7:30:00 PM 
64751844-be33-4e21-bc8f-70e3ca301758,Blue Man Group,Charles Playhouse,6/19/2015 7:30:00 PM 
5d3c4595-d227-4c4c-9c72-ed1b8ea32fa7,Blue Man Group,Charles Playhouse,6/27/2015 8:00:00 PM 
08ffd2be-c35e-4586-b16f-dbb3436b92bc,Blue Man Group,Charles Playhouse,6/28/2015 2:00:00 PM 
4185fbb5-0945-4496-96d2-48b32252f893,Blue Man Group,Charles Playhouse,5/26/2015 7:30:00 PM 
9ab042f7-5516-4605-b4d7-35e90d44ace0,Blue Man Group,Charles Playhouse,5/27/2015 7:30:00 PM 
457c4b94-c91a-48f5-a90e-e6826e302e9b,Blue Man Group,Charles Playhouse,5/30/2015 8:00:00 PM 
25d0173b-cf88-463e-909c-ddfa69f06140,Blue Man Group,Charles Playhouse,6/20/2015 2:00:00 PM 
71c87d14-933f-468d-a49a-d3b0e90e902b,Blue Man Group,Charles Playhouse,6/25/2015 7:30:00 PM 
5e3df876-b18a-489d-9c64-5e59efe33a8e,Boston Beanpot Tournament (Rescheduled from 2/2/15),TD Garden (Hockey),2/3/2015 5:00:00 PM 
30daf141-e939-4c9c-a7ef-8c13c4b7fa99,Boston Bruins vs Buffalo Sabres,TD Garden (Hockey),3/17/2015 7:00:00 PM 
72fc7768-5305-4246-bd7b-b8272f4b1708,Blue Man Group,Charles Playhouse,6/7/2015 5:00:00 PM 
1ac7219b-8520-4874-a74a-4bd975c6f767,Blue Man Group,Charles Playhouse,6/20/2015 8:00:00 PM 
0987c3be-8178-4201-a114-53b336e0aa54,Boston Bruins vs Calgary Flames,TD Garden (Hockey),3/5/2015 7:00:00 PM 
b35e4013-4154-40e0-b890-e4139be558c4,Boston Bruins vs Dallas Stars,TD Garden (Hockey),2/10/2015 7:00:00 PM 
